Date,Time_Hour,Room,Room_Type,Voltage (V),Current (A),Energy (kWh)
04/06/2025,11:47:00,419,lecture,213.6,0.02,0.00049910
04/06/2025,11:47:00,702,lecture,213.6,0.02,0.00049910
04/06/2025,11:47:00,703,lecture,213.6,0.02,0.00049910
04/06/2025,11:47:00,704,lecture,213.6,0.02,0.00049910
04/06/2025,11:47:00,705,lecture,213.6,0.02,0.00049910
04/06/2025,11:48:00,101,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,102,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,103,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,104,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,105,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,106,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,108,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,109,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,111,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,201,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,202,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,203,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,204,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,205,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,206,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,207,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,209,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,210,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,302,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,304,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,305,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,306,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,307,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,309,lab,213.65,0.03,0.00047510
04/06/2025,11:48:00,211,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,213,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,215,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,222,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,223,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,225,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,227,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,228,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,313,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,314,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,316,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,318,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,319,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,320,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,322,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,324,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,326,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,401,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,402,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,403,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,404,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,406,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,407,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,408,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,409,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,410,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,412,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,413,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,414,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,415,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,417,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,418,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,419,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,702,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,703,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,704,lecture,213.65,0.03,0.00047510
04/06/2025,11:48:00,705,lecture,213.65,0.03,0.00047510
04/06/2025,11:49:00,101,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,102,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,103,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,104,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,105,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,106,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,108,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,109,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,111,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,201,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,202,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,203,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,204,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,205,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,206,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,207,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,209,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,210,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,302,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,304,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,305,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,306,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,307,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,309,lab,215.17,0.02,0.00055160
04/06/2025,11:49:00,211,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,213,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,215,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,222,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,223,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,225,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,227,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,228,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,313,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,314,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,316,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,318,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,319,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,320,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,322,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,324,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,326,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,401,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,402,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,403,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,404,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,406,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,407,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,408,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,409,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,410,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,412,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,413,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,414,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,415,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,417,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,418,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,419,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,702,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,703,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,704,lecture,215.17,0.02,0.00055160
04/06/2025,11:49:00,705,lecture,215.17,0.02,0.00055160
04/06/2025,11:50:00,101,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,102,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,103,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,104,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,105,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,106,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,108,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,109,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,111,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,201,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,202,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,203,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,204,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,205,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,206,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,207,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,209,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,210,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,302,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,304,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,305,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,306,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,307,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,309,lab,214.74,0.03,0.00054710
04/06/2025,11:50:00,211,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,213,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,215,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,222,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,223,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,225,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,227,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,228,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,313,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,314,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,316,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,318,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,319,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,320,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,322,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,324,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,326,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,401,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,402,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,403,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,404,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,406,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,407,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,408,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,409,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,410,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,412,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,413,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,414,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,415,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,417,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,418,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,419,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,702,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,703,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,704,lecture,214.74,0.03,0.00054710
04/06/2025,11:50:00,705,lecture,214.74,0.03,0.00054710
04/06/2025,11:51:00,101,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,102,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,103,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,104,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,105,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,106,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,108,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,109,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,111,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,201,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,202,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,203,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,204,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,205,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,206,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,207,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,209,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,210,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,302,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,304,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,305,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,306,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,307,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,309,lab,213.5,0.02,0.00050980
04/06/2025,11:51:00,211,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,213,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,215,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,222,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,223,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,225,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,227,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,228,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,313,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,314,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,316,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,318,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,319,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,320,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,322,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,324,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,326,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,401,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,402,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,403,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,404,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,406,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,407,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,408,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,409,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,410,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,412,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,413,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,414,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,415,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,417,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,418,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,419,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,702,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,703,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,704,lecture,213.5,0.02,0.00050980
04/06/2025,11:51:00,705,lecture,213.5,0.02,0.00050980
04/06/2025,11:52:00,101,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,102,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,103,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,104,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,105,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,106,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,108,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,109,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,111,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,201,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,202,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,203,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,204,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,205,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,206,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,207,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,209,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,210,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,302,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,304,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,305,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,306,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,307,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,309,lab,212.99,0.02,0.00052990
04/06/2025,11:52:00,211,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,213,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,215,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,222,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,223,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,225,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,227,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,228,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,313,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,314,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,316,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,318,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,319,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,320,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,322,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,324,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,326,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,401,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,402,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,403,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,404,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,406,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,407,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,408,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,409,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,410,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,412,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,413,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,414,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,415,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,417,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,418,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,419,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,702,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,703,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,704,lecture,212.99,0.02,0.00052990
04/06/2025,11:52:00,705,lecture,212.99,0.02,0.00052990
04/06/2025,11:53:00,101,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,102,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,103,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,104,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,105,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,106,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,108,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,109,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,111,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,201,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,202,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,203,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,204,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,205,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,206,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,207,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,209,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,210,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,302,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,304,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,305,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,306,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,307,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,309,lab,213.63,0.02,0.00049030
04/06/2025,11:53:00,211,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,213,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,215,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,222,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,223,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,225,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,227,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,228,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,313,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,314,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,316,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,318,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,319,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,320,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,322,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,324,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,326,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,401,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,402,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,403,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,404,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,406,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,407,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,408,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,409,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,410,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,412,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,413,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,414,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,415,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,417,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,418,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,419,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,702,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,703,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,704,lecture,213.63,0.02,0.00049030
04/06/2025,11:53:00,705,lecture,213.63,0.02,0.00049030
04/06/2025,11:54:00,101,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,102,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,103,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,104,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,105,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,106,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,108,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,109,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,111,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,201,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,202,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,203,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,204,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,205,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,206,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,207,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,209,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,210,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,302,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,304,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,305,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,306,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,307,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,309,lab,213.54,0.02,0.00052510
04/06/2025,11:54:00,211,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,213,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,215,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,222,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,223,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,225,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,227,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,228,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,313,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,314,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,316,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,318,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,319,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,320,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,322,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,324,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,326,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,401,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,402,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,403,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,404,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,406,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,407,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,408,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,409,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,410,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,412,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,413,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,414,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,415,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,417,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,418,lecture,213.54,0.02,0.00052510
04/06/2025,11:54:00,419,lecture,213.54,0.02,0.00052510
